39;12;[9,0,4,5,3,11,2]
40;14;[6]
40;1;[5,11,10,3,9,4,0]
40;10;[3,12,4,11,2,1,0]
40;0;[4,1,2,9,3,10,12]
40;2;[4,10,11,12,1,3,5]
40;12;[11,5,9,3,4,2,0]
40;5;[2,9,12,10,0,11,1]
40;8;[3,17,18]
40;15;[7]
40;4;[0,1,5,10,3,12,11]
40;18;[3,17,8]
40;11;[12,1,10,5,4,2,9]
41;15;[7]
41;14;[6]
41;10;[0,4,3,11,12,2,1]
41;2;[12,11,10,3,1,4,0]
41;1;[5,9,11,2,10,12,0]
41;18;[3,17,8]
41;4;[11,3,9,1,10,2,12]
41;0;[9,10,1,3,4,5,11]
41;12;[2,9,3,5,10,1,0]
41;11;[4,10,12,5,9,1,3]
41;8;[17,3,18]
41;5;[1,10,0,2,9,12,11]
42;8;[17,3,18]
42;18;[17,3,8]
42;14;[6]
42;11;[9,4,1,10,12,5,3]
42;1;[0,9,5,11,2,10,12]
42;12;[1,9,10,11,4,0,5]
42;4;[12,1,10,3,2,0,11]
42;15;[7]
42;5;[1,2,0,12,10,11,9]
42;0;[1,5,4,11,9,3,12]
42;10;[11,4,1,3,12,5,2]
42;2;[11,1,10,12,0,4,9]
43;1;[9,0,11,2,10,12,4]
43;14;[6]
43;10;[5,2,11,3,1,9,12]
43;12;[0,11,10,2,5,9,1]
43;0;[1,11,5,12,4,9,3]
43;5;[0,11,2,4,12,10,3]
43;15;[7]
43;8;[17,3,18]
43;2;[1,11,0,10,12,9,4]
43;18;[3,17,8]
43;11;[4,3,1,9,5,12,2]
43;4;[11,12,1,10,0,3,2]
44;15;[7]
44;11;[9,3,5,10,4,0,2]
44;18;[3,17,8]
44;10;[2,11,3,9,12,0,5]
44;14;[6]
44;12;[5,9,0,4,10,1,2]
44;2;[9,12,11,10,0,4,3]
44;8;[3,17,18]
44;4;[3,2,1,10,12,11,9]
44;0;[4,9,1,10,2,12,11]
44;5;[2,10,12,0,4,11,1]
44;1;[12,11,4,9,0,3,5]
45;10;[12,9,0,5,2,11,3]
45;18;[3,17,8]
45;14;[6]
45;15;[7]
45;2;[0,9,10,4,12,3,11]
45;12;[1,2,10,5,4,9,0]
45;11;[4,1,3,5,10,2,0]
45;1;[5,9,3,0,10,2,4]
45;0;[9,10,4,2,12,1,11]
45;8;[18,3,17]
45;4;[10,9,11,2,5,1,12]
45;5;[4,12,1,0,11,2,9]
46;4;[5,1,10,9,11,3,12]
46;14;[6]
46;2;[12,0,11,4,10,1,5]
46;15;[7]
46;8;[17,3,18]
46;11;[10,1,5,2,0,4,12]
46;12;[0,10,1,4,5,2,11]
46;18;[17,3,8]
46;5;[2,9,10,12,0,1,4]
46;0;[12,10,5,11,2,9,3]
46;10;[0,9,12,2,3,5,11]
46;1;[5,0,4,10,9,2,12]
47;10;[0,3,4,5,11,12,2]
47;18;[3,17,8]
47;14;[6]
47;15;[7]
47;8;[17,3,18]
47;2;[12,0,1,10,5,4,11]
47;1;[9,12,2,5,0,4,3]
47;0;[3,12,5,2,10,11,1]
47;12;[4,1,10,5,11,3,0]
47;4;[9,2,11,5,1,12,10]
47;5;[2,0,10,12,9,1,4]
47;11;[4,5,9,12,1,10,3]
48;8;[17,18,3]
48;18;[17,8,3]
48;1;[9,4,0,2,12,10,5]
48;11;[1,10,5,12,4,9,3]
48;4;[1,12,11,9,5,2,10]
48;5;[10,9,1,0,11,4,12]
48;14;[6]
48;15;[7]
48;12;[10,11,0,1,9,5,3]
48;2;[11,10,12,1,4,0,5]
48;10;[0,12,11,5,3,2,1]
48;0;[11,3,2,12,5,10,9]
49;14;[6]
49;18;[17,3,8]
49;0;[10,12,9,3,5,11,4]
49;11;[3,9,10,4,2,1,5]
49;10;[12,1,4,5,9,0,3]
49;15;[7]
49;4;[9,2,1,12,11,10,3]
49;8;[3,17,18]
49;5;[9,12,3,10,0,1,2]
49;2;[5,10,4,0,11,3,9]
49;1;[12,10,4,2,5,9,0]
49;12;[3,10,1,11,9,5,0]
50;14;[6]
50;15;[7]
50;5;[0,1,10,9,3,2,11]
50;8;[3,17,18]
50;10;[4,5,9,3,1,12,2]
50;2;[11,10,9,4,5,12,0]
50;11;[5,2,10,3,1,0,12]
50;18;[3,17,8]
50;0;[9,10,5,4,11,12,1]
50;4;[9,3,10,1,12,2,11]
50;1;[0,12,10,2,9,11,4]
50;12;[1,5,10,11,3,9,0]
51;10;[4,5,1,12,2,9,3]
51;14;[6]
51;4;[10,11,9,1,2,3,0]
51;15;[7]
51;1;[9,2,0,10,11,12,4]
51;5;[10,2,1,11,9,12,0]
51;18;[3,17,8]
51;2;[0,5,11,12,4,1,3]
51;11;[1,3,2,0,10,12,5]
51;0;[9,12,10,5,1,4,11]
51;12;[0,3,9,11,1,5,2]
51;8;[17,3,18]
52;12;[11,5,1,4,2,9,0]
52;18;[17,3,8]
52;0;[9,4,10,12,11,5,1]
52;14;[6]
52;1;[10,11,3,12,0,2,5]
52;15;[7]
52;11;[12,1,2,10,3,5,0]
52;8;[18,3,17]
52;5;[12,2,9,11,1,10,3]
52;2;[12,3,1,5,11,4,0]
52;10;[3,5,9,4,2,11,1]
52;4;[1,0,9,3,10,2,12]
53;10;[1,9,5,4,2,3,11]
53;18;[8,17,3]
53;2;[0,3,4,10,12,9,1]
53;14;[6]
53;15;[7]
53;4;[1,3,12,11,0,5,2]
53;8;[17,3,18]
53;11;[10,12,3,9,5,2,1]
53;1;[3,12,5,11,10,2,0]
53;12;[0,1,11,9,4,10,2]
53;0;[4,12,1,10,5,11,2]
53;5;[10,9,3,0,4,11,1]
54;0;[2,11,5,12,4,1,10]
54;14;[6]
54;11;[10,3,9,1,12,2,5]
54;1;[12,2,3,0,11,5,4]
54;15;[7]
54;2;[10,4,1,9,3,12,0]
54;8;[17,3,18]
54;10;[0,4,11,9,3,5,1]
54;12;[11,9,4,3,5,2,10]
54;18;[17,3,8]
54;4;[5,3,10,2,11,12,1]
54;5;[0,9,1,2,10,12,4]
55;18;[3,8,17]
55;4;[10,3,2,0,9,1,11]
55;14;[6]
55;2;[4,3,12,11,10,5,0]
55;15;[7]
55;11;[10,3,12,4,5,0,1]
55;8;[18,17,3]
55;1;[2,11,3,5,4,12,0]
55;0;[12,10,1,3,2,9,4]
55;10;[11,0,9,5,2,1,12]
55;12;[10,3,9,4,2,5,11]
55;5;[1,10,4,9,3,11,12]
56;18;[17,3,8]
56;11;[0,5,3,4,2,10,1]
56;14;[6]
56;4;[11,1,0,3,12,10,5]
56;15;[7]
56;10;[9,5,1,12,0,2,3]
56;8;[18,17,3]
56;12;[10,5,3,9,4,2,11]
56;0;[1,4,12,10,11,2,9]
56;2;[11,4,12,10,3,0,1]
56;1;[11,2,4,12,3,5,10]
56;5;[4,12,9,3,1,11,2]
57;14;[6]
57;0;[2,9,4,11,1,12,10]
57;1;[2,5,4,12,10,3,11]
57;2;[10,12,4,0,1,11,5]
57;15;[7]
57;10;[9,3,0,4,5,11,1]
57;4;[11,1,10,2,0,12,5]
57;12;[3,5,10,9,4,2,0]
57;5;[1,2,12,9,10,4,11]
57;18;[17,3,8]
57;8;[3,17,18]
57;11;[3,4,0,1,5,2,12]
58;18;[8,3,17]
58;10;[3,0,5,4,11,1,12]
58;15;[7]
58;14;[6]
58;8;[17,18,3]
58;2;[11,0,1,5,12,10,9]
58;12;[3,11,10,4,9,0,1]
58;1;[2,5,3,4,10,0,11]
58;4;[10,0,11,5,2,12,1]
58;0;[1,10,4,9,12,2,3]
58;11;[1,0,3,4,5,10,12]
58;5;[12,10,1,4,11,9,2]
59;12;[1,11,10,0,4,3,9]
59;14;[6]
59;1;[10,11,4,3,5,12,2]
59;5;[11,2,10,4,9,1,0]
59;0;[3,2,1,12,10,4,9]
59;15;[7]
59;8;[17,3,18]
59;11;[3,4,12,5,10,1,0]
59;18;[3,17,8]
59;2;[9,5,0,12,4,1,11]
59;4;[0,1,11,5,10,2,9]
59;10;[0,12,11,1,3,4,2]
60;4;[5,19,11,3,1,9,2]
60;9;[2,12,11,1,10,3,19]
60;6;[13,14,2,18,9,3]
60;14;[13,2,6]
60;15;[3,16,7]
60;11;[1,17,4,12,3,8,18]
60;5;[4,19,17,12,3,0,18]
60;10;[0,2,5,11,18,3,12]
60;3;[12,8,10,9,7,16,15]
60;18;[4,17,2,8,10,3,12]
60;0;[11,5,8,3,12,1,4]
60;1;[17,2,5,3,10,18,8]
60;12;[8,18,11,17,3,0,4]
60;7;[16,15,3,18,4,11]
60;2;[11,5,4,3,9,12,17]
60;8;[4,12,18,3,2,0,11]
61;10;[8,1,2,17,5,18,4]
61;9;[19,2,12,11,10,0,5]
61;5;[17,2,19,0,12,3,4]
61;18;[9,11,1,4,10,3,5]
61;7;[18,4,3,11,16,15]
61;1;[3,8,5,10,15,18,12]
61;2;[11,4,7,5,10,8,18]
61;6;[9,14,2,13,18,3,4]
61;11;[1,3,4,17,18,8,12]
61;12;[3,0,18,17,4,2,5]
61;0;[4,1,11,8,5,10,17]
61;14;[13,2,6]
61;15;[16,7,18,4,3,8]
61;3;[9,15,7,10,1,4,19]
61;4;[1,9,19,17,12,8,11]
61;8;[4,18,0,2,12,3,11]
62;6;[4,18,2,13,3,19,15]
62;9;[11,5,10,2,4,12,8]
62;15;[16,7,3,18,8,11,12]
62;12;[4,3,11,1,18,10,9]
62;3;[4,6,14,9,1,18,8]
62;7;[18,16,15,4,11,17,8]
62;0;[11,5,8,17,10,1,18]
62;2;[14,6,13,4,8,11,17]
62;1;[12,19,10,8,5,4,17]
62;18;[12,2,17,0,1,3,15]
62;4;[5,19,8,3,18,9,11]
62;5;[0,17,9,12,2,4,7]
62;8;[0,15,16,4,12,2,1]
62;14;[6,13,2,18,11,0]
62;11;[7,3,16,12,0,17,5]
62;10;[8,11,1,5,12,15,18]
63;15;[11,7,12,18,8,0,2]
63;6;[13,15,4,3,18,2,19]
63;3;[1,18,8,9,11,12,10]
63;10;[18,4,11,0,5,8,1]
63;8;[1,2,11,6,13,4,9]
63;11;[7,8,16,18,12,2,0]
63;18;[15,0,17,10,12,11,4]
63;12;[11,15,3,19,5,7,0]
63;5;[0,7,1,12,17,4,16]
63;9;[2,8,3,14,10,18,12]
63;14;[18,2,6,13,11,16,3]
63;2;[17,8,16,4,12,3,11]
63;1;[4,10,8,19,5,2,12]
63;4;[18,2,6,8,15,3,1]
63;0;[18,11,17,10,12,3,2]
63;7;[18,15,4,17,11,12,0]
64;18;[15,0,17,4,6,2,8]
64;10;[0,18,5,1,11,16,3]
64;7;[0,12,4,18,17,15,8]
64;3;[11,14,6,16,12,15,19]
64;11;[9,8,10,4,0,2,12]
64;9;[10,3,2,12,14,6,13]
64;6;[2,4,19,15,12,0,7]
64;15;[2,6,13,18,7,11,0]
64;0;[17,11,16,12,2,8,9]
64;1;[10,2,19,4,3,18,11]
64;2;[0,9,18,17,8,4,6]
64;14;[9,18,8,10,3,2,12]
64;4;[8,1,10,5,7,12,17]
64;8;[9,11,1,13,2,16,3]
64;5;[1,0,16,4,11,15,8]
64;12;[11,5,0,7,3,4,17]
65;2;[6,0,18,17,16,15,11]
65;18;[2,17,4,0,15,11,6]
65;11;[14,3,9,4,13,1,10]
65;6;[19,7,12,2,8,4,18]
65;15;[8,0,5,1,2,19,6]
65;10;[18,5,3,0,1,14,8]
65;0;[17,16,11,12,9,2,8]
65;8;[16,9,3,2,13,1,11]
65;5;[10,11,0,15,2,17,13]
65;12;[11,3,0,17,7,15,8]
65;1;[17,7,5,11,2,19,14]
65;4;[17,7,0,1,8,18,19]
65;7;[18,17,12,11,4,1,5]
65;9;[11,0,8,10,3,12,16]
65;3;[9,13,10,11,2,8,12]
65;14;[3,2,12,10,16,4,18]
66;1;[19,11,14,5,7,2,17]
66;18;[15,0,19,7,4,1,12]
66;7;[12,5,11,17,18,8,2]
66;9;[3,11,0,18,16,8,13]
66;0;[2,8,12,17,4,7,1]
66;6;[4,18,7,17,15,0,2]
66;2;[16,6,11,17,15,1,19]
66;3;[1,5,14,8,2,16,13]
66;15;[2,12,4,5,17,11,10]
66;10;[9,11,12,0,3,13,2]
66;5;[10,2,13,15,0,16,8]
66;4;[14,12,2,0,16,9,11]
66;8;[1,3,11,12,9,14,4]
66;11;[1,14,13,9,10,8,18]
66;14;[10,3,16,4,17,18,7]
66;12;[7,3,17,15,18,6,16]
67;10;[4,12,17,2,16,1,6]
67;18;[7,12,11,1,17,5,19]
67;2;[12,3,10,11,13,0,4]
67;4;[11,12,9,16,14,7,10]
67;15;[5,16,0,2,10,9,13]
67;11;[1,7,5,18,13,15,8]
67;12;[7,8,11,15,0,5,2]
67;6;[2,4,7,17,15,12,11]
67;5;[2,10,8,13,15,17,12]
67;7;[11,17,18,5,2,12,15]
67;3;[14,5,2,16,8,12,1]
67;14;[17,4,0,2,10,12,3]
67;0;[1,8,17,2,14,12,3]
67;1;[18,0,12,4,11,8,9]
67;9;[4,18,11,19,8,3,14]
67;8;[11,3,13,9,0,16,4]
68;18;[5,1,11,7,12,17,19]
68;10;[16,2,6,1,17,4,7]
68;6;[11,7,17,12,3,1,2]
68;7;[12,18,15,17,5,13,10]
68;4;[16,7,14,11,9,10,12]
68;14;[10,4,2,12,17,3,5]
68;0;[1,11,18,8,3,9,16]
68;8;[13,11,16,9,0,12,2]
68;3;[16,14,0,10,4,12,11]
68;2;[10,3,13,5,8,12,15]
68;11;[13,8,15,7,1,12,4]
68;15;[10,0,9,2,16,5,8]
68;12;[7,14,6,4,5,13,15]
68;9;[18,11,14,19,8,3,13]
68;5;[15,10,0,17,12,2,11]
68;1;[5,13,0,14,8,3,4]
69;10;[16,7,17,4,2,6,1]
69;4;[10,7,16,9,19,3,8]
69;11;[16,7,3,15,14,0,5]
69;8;[9,2,11,13,12,6,3]
69;2;[5,10,12,13,3,4,16]
69;12;[4,2,8,0,16,3,17]
69;18;[1,6,7,17,13,0,8]
69;9;[8,18,14,15,2,0,5]
69;1;[11,12,19,0,16,3,9]
69;0;[11,1,4,13,14,18,5]
69;6;[12,11,7,17,1,0,5]
69;3;[12,0,2,15,11,4,8]
69;7;[18,17,13,15,0,9,10]
69;14;[10,2,12,5,6,13,7]
69;15;[2,11,8,4,9,12,13]
69;5;[12,2,10,17,11,16,7]
70;5;[12,11,10,16,7,15,9]
70;3;[7,2,4,8,19,12,0]
70;7;[13,5,2,12,15,9,4]
70;6;[0,5,18,8,1,16,9]
70;14;[6,10,7,12,16,4,0]
70;10;[2,6,16,17,4,9,12]
70;2;[5,13,16,3,11,15,8]
70;9;[1,15,11,8,12,2,7]
70;18;[7,17,13,0,14,11,6]
70;4;[19,10,7,1,8,9,11]
70;11;[14,3,5,16,15,10,9]
70;12;[2,17,14,13,3,10,7]
70;1;[19,6,5,17,9,14,18]
70;8;[2,6,13,4,10,9,16]
70;0;[1,4,5,13,18,8,7]
70;15;[13,11,0,14,8,19,5]
71;11;[16,14,15,9,3,5,10]
71;0;[16,9,10,7,13,18,14]
71;5;[16,2,3,15,0,8,13]
71;1;[9,5,19,18,13,7,16]
71;9;[7,1,8,10,15,11,13]
71;8;[2,14,19,4,7,10,1]
71;18;[6,5,17,1,14,0,8]
71;15;[13,9,7,12,6,5,11]
71;3;[19,2,4,0,7,12,10]
71;12;[13,14,7,2,17,3,19]
71;6;[16,1,8,9,18,0,11]
71;2;[8,0,4,5,13,7,12]
71;4;[10,11,1,8,9,18,5]
71;10;[6,16,17,9,2,11,12]
71;14;[0,16,12,6,10,7,13]
71;7;[2,14,4,0,16,5,12]
72;11;[16,9,8,10,14,13,7]
72;7;[18,8,13,15,12,5,6]
72;1;[13,9,5,18,7,19,16]
72;3;[12,4,19,0,10,16,18]
72;8;[14,7,1,19,2,5,13]
72;0;[13,3,2,7,5,12,16]
72;10;[11,2,5,14,16,13,6]
72;2;[12,13,7,16,8,4,10]
72;18;[0,6,1,17,5,13,16]
72;6;[18,1,0,11,15,3,10]
72;14;[0,6,12,3,2,10,4]
72;9;[10,15,7,1,13,11,6]
72;15;[7,0,14,16,5,8,3]
72;5;[3,18,14,15,13,9,11]
72;4;[9,18,1,10,17,16,6]
72;12;[13,17,19,14,15,11,0]
73;7;[13,6,18,15,5,12,8]
73;4;[1,9,6,17,16,14,3]
73;14;[11,9,8,13,4,15,1]
73;3;[16,4,0,12,18,10,19]
73;6;[3,9,13,10,11,5,16]
73;1;[19,9,7,18,5,13,16]
73;12;[0,11,15,13,17,14,4]
73;0;[7,16,5,3,2,12,13]
73;2;[16,10,4,13,8,19,14]
73;10;[13,2,12,7,14,19,4]
73;5;[13,18,17,1,9,4,11]
73;15;[0,7,5,14,16,8,13]
73;18;[1,0,6,16,5,14,15]
73;11;[10,7,16,14,6,3,4]
73;8;[19,15,3,0,2,11,16]
73;9;[13,5,14,18,6,11,15]
74;18;[14,0,6,16,1,19,13]
74;7;[18,12,13,15,5,6,8]
74;15;[16,8,2,5,17,1,9]
74;2;[10,19,16,8,4,14,13]
74;1;[16,18,5,15,14,9,11]
74;14;[10,12,7,2,15,5,16]
74;5;[8,7,14,4,6,11,3]
74;3;[12,10,16,19,4,9,1]
74;0;[2,13,12,7,3,5,16]
74;11;[14,10,7,6,4,12,17]
74;10;[6,3,9,14,11,8,1]
74;12;[14,4,17,11,15,0,13]
74;9;[1,7,16,5,17,4,11]
74;6;[17,14,1,10,19,12,13]
74;8;[11,3,19,16,15,13,4]
74;4;[16,5,1,13,17,6,9]
75;18;[6,16,1,0,14,19,13]
75;9;[1,11,16,5,3,8,7]
75;8;[3,19,16,4,9,6,5]
75;11;[12,7,6,17,10,1,9]
75;4;[3,12,16,19,8,15,13]
75;15;[16,8,9,1,5,6,7]
75;2;[10,8,16,13,14,5,15]
75;14;[7,10,15,9,12,4,17]
75;7;[13,12,15,8,5,6,4]
75;10;[8,3,11,4,12,14,19]
75;6;[14,12,17,1,15,18,16]
75;1;[9,5,11,14,6,13,19]
75;5;[15,2,16,7,18,13,12]
75;3;[10,19,16,13,17,0,2]
75;12;[11,0,13,14,1,6,7]
75;0;[5,12,13,3,4,1,10]
76;4;[15,3,16,8,12,19,13]
76;3;[10,16,19,17,0,5,12]
76;14;[4,12,9,10,15,7,17]
76;9;[6,7,1,19,13,11,14]
76;6;[12,1,14,16,18,13,19]
76;12;[1,14,11,13,7,5,15]
76;7;[4,8,13,12,0,6,1]
76;10;[14,4,12,3,19,11,7]
